ID,day,Gammaproteobacteria,Bacilli,Bacteroidia,Clostridia,Actinobacteria,Alphaproteobacteria,Erysipelotrichia,Fusobacteriia,Thermoleophilia,Negativicutes,Deinococci,others
UTK_DonorF_face,17,0.352237936,0.194634786,0.137046217,0.003644846,0.05664091,0.181367546,0.001020557,0.0,0.016912086,0.0,0.0,0.05649529
UTK_DonorF_face,16,0.723940435,0.163115693,0.033447881,0.007331042,0.023138603,0.037800687,0.003665521,0.0,0.000458,0.0,0.0,0.007101947
UTK_DonorF_face,15,0.147780679,0.821633719,0.001342783,0.003506154,0.000224,0.000149,0.02536367,0.0,0.0,0.0,0.0,0.0
UTK_DonorF_face,14,0.236404075,0.702755058,0.007031138,0.04426747,0.001147941,0.000359,0.007461616,0.000574,0.0,0.0,0.0,0.0
UTK_DonorF_face,13,0.254014349,0.660146908,0.007516228,0.064742057,0.00102494,0.000683,0.009395285,0.001879057,0.0,0.0,0.0,0.000598
UTK_DonorF_face,12,0.214995906,0.704175927,0.01321792,0.051584981,0.0,0.0,0.014972511,0.000819,0.0,0.0,0.0,0.000234
UTK_DonorF_face,11,0.258360193,0.626611604,0.002719581,0.085112812,0.000201,0.0,0.025483481,0.001309428,0.000201,0.0,0.0,0.0
UTK_DonorF_face,10,0.218009073,0.697166824,0.0046221,0.057861851,0.000599,0.000171,0.019772319,0.001455106,0.0,0.0,0.0,0.000342
UTK_DonorF_face,9,0.245464518,0.665766602,0.010547633,0.063032655,0.001096954,0.000422,0.010800776,0.001772002,0.0,0.0,0.0,0.0010969999999999
UTK_DonorF_face,8,0.356055091,0.556066738,0.005648895,0.061380776,0.004076522,0.001688845,0.008648051,0.002096497,0.001135603,5.82e-05,0.0,0.003144383
UTK_DonorF_face,7,0.219653179,0.222543353,0.034682081,0.057803468,0.147398844,0.306358382,0.0,0.0,0.0,0.0,0.0,0.011560694
UTK_DonorF_face,6,0.465223836,0.485858286,0.003379781,0.032434035,0.006463089,0.000534,0.005336496,0.000415,0.000119,0.0,0.0,0.000237
UTK_DonorF_face,5,0.523052853,0.371045812,0.017112404,0.054466337,0.016770156,0.002200166,0.011685327,0.000978,0.001271207,9.78e-05,0.0,0.0013194
UTK_DonorF_face,4,0.544151927,0.017002605,0.18500617,0.006958728,0.092588784,0.063862608,0.00048,0.00024,0.013094748,0.0,0.0,0.076613169
UTK_DonorF_face,3,0.402992723,0.494004305,0.011991391,0.059034539,0.016910936,0.000615,0.013221277,0.0,0.000205,0.0,0.0,0.0010249999999999
UTK_DonorF_face,2,0.196369637,0.605610561,0.014851485,0.100660066,0.070957096,0.00660066,0.004950495,0.0,0.0,0.0,0.0,0.0
UTK_DonorF_face,1,0.289963047,0.659911789,0.004470139,0.021575873,0.015496483,0.001966861,0.004112528,0.0,0.000119,0.0,0.0,0.002383056
UTK_DonorG_face,21,0.336767896,0.563449024,0.078091106,0.000434,0.006832972,0.004663774,0.0,0.000217,0.0,0.008893709,0.0,0.000651
UTK_DonorG_face,20,0.599250631,0.394803291,0.002199234,0.0,0.003095219,0.000326,0.000163,0.0,0.0,0.0,0.0,0.000163
UTK_DonorG_face,19,0.63838374,0.341729067,0.009822036,0.003403676,0.003355052,0.00160459,0.000146,0.0,0.000729,0.0,0.0,0.0008255999999999
UTK_DonorG_face,18,0.790778131,0.197425136,0.001871597,0.00918784,0.0,0.000567,0.0,0.0,0.0,0.00017,0.0,0.0
UTK_DonorG_face,17,0.798658544,0.196849425,0.001292228,0.002830595,0.000123,0.000123,0.0,0.0,0.0,0.0,0.0,0.000123
UTK_DonorG_face,16,0.724126207,0.261797906,0.005235958,0.006663947,0.000408,0.000544,0.00068,0.0,0.000272,0.0,0.0,0.000272
UTK_DonorG_face,15,0.594301455,0.365929242,0.011190497,0.026254627,0.000172,0.000172,0.001377292,0.0,0.0,0.0,0.0,0.000602
UTK_DonorG_face,14,0.650361159,0.280881412,0.022309591,0.042790528,0.000183,0.000183,0.002834415,0.0,0.0,0.0,0.0,0.000457
UTK_DonorG_face,13,0.286149636,0.438646682,0.012438584,0.252876423,0.00056,0.000435,0.00659245,0.0,0.0,0.0,0.0,0.00230063
UTK_DonorG_face,12,0.333044608,0.440883499,0.015446802,0.189475964,0.00216544,0.001010538,0.011549011,0.0,0.000794,0.0,0.0,0.005629796
UTK_DonorG_face,11,0.232828957,0.547767394,0.013647827,0.192330515,0.000964,0.000668,0.01023587,0.0,0.000223,0.0,0.0,0.0013347679999999
UTK_DonorG_face,10,0.245743577,0.50552267,0.045340819,0.189906633,0.000366,0.000122,0.010068957,0.0,0.000488,0.0,0.0,0.002440911
UTK_DonorG_face,9,0.212808501,0.56821298,0.035020567,0.163905393,0.003027879,0.0004,0.013482633,0.0,0.000571,0.0,0.0,0.002570115
UTK_DonorG_face,8,0.283122962,0.528044805,0.017804898,0.156315306,0.001253866,0.0,0.010532475,0.0,0.0,0.0,0.0,0.002925141
UTK_DonorG_face,7,0.212994177,0.606374502,0.033037082,0.130861171,0.001654919,0.00049,0.012932884,0.0,0.000123,0.0,0.0,0.001532746
UTK_DonorG_face,6,0.450315178,0.398328494,0.021035484,0.110418585,0.002408103,0.000567,0.01374035,0.000283,0.000637,0.0,0.0,0.002266184
UTK_DonorG_face,5,0.367003367,0.45215311,0.023125997,0.126705653,0.007354244,0.003189793,0.014265462,0.0,0.00132908,0.0,0.0,0.004873712
UTK_DonorG_face,4,0.286263736,0.477411477,0.064529915,0.136568987,0.01013431,0.002319902,0.014652015,0.000122,0.000733,0.0,0.0,0.007263753
UTK_DonorG_face,3,0.330885686,0.49034539,0.025926933,0.118393618,0.009246668,0.002085033,0.01631765,0.000181,0.000181,0.0,0.0,0.006435916
UTK_DonorG_face,2,0.349477388,0.485770465,0.013660354,0.109903757,0.023698644,0.002483701,0.010969678,0.0,0.000931388,0.0,0.0,0.0031043629999999
UTK_DonorG_face,1,0.417198648,0.422681187,0.016597822,0.098911003,0.025309801,0.000976,0.012542246,0.000451,0.001051446,0.0,0.0,0.0042799949999999
UTK_DonorH_face,21,0.075058781,0.016096943,0.101465003,0.001627781,0.25899801,0.285223368,0.0,0.0,0.06981371,0.0,0.002351239,0.189365043
UTK_DonorH_face,20,0.102550071,0.775199737,0.016635657,0.001751122,0.027470723,0.039509686,0.000438,0.0,0.005034475,0.00492503,0.000876,0.025610809
UTK_DonorH_face,19,0.44345898,0.283813747,0.039911308,0.013303769,0.048780488,0.031042129,0.0,0.0,0.033259424,0.011086475,0.0,0.095343682
UTK_DonorH_face,18,0.358128504,0.392518327,0.031910306,0.005066839,0.047973264,0.057460112,0.000216,0.000755,0.024256145,0.001293661,0.0,0.0804229
UTK_DonorH_face,17,0.973210646,0.020790868,0.004251354,0.000641,0.0,0.0,0.000116,0.0,0.000175,0.0,0.0,0.000815
UTK_DonorH_face,16,0.744348404,0.251329787,0.00206117,0.000266,0.000465,0.000532,0.000598,0.0,0.000133,0.0,0.0,0.000266
UTK_DonorH_face,15,0.540393497,0.451382299,0.003542734,0.001138736,0.000253,0.000127,0.002720314,0.0,0.000127,0.0,0.0,0.000317
UTK_DonorH_face,14,0.605374209,0.3507509,0.012845972,0.024636962,0.001054983,0.000621,0.003847586,0.0,0.000186,0.0,0.0,0.000682
UTK_DonorH_face,13,0.226019764,0.513188201,0.019615127,0.232260941,0.000297,0.001560294,0.005646779,0.00052,0.000149,0.0,0.0,0.000744
UTK_DonorH_face,12,0.205620897,0.586843545,0.028241247,0.169173961,0.000957,0.001641138,0.004307987,0.000274,0.00041,0.0,0.0,0.002531
UTK_DonorH_face,11,0.300198959,0.527089073,0.035812672,0.130241812,0.000842,0.000995,0.002678298,0.000306,0.000612,0.0,0.0,0.001224
UTK_DonorH_face,10,0.073555795,0.75941873,0.00777419,0.15123789,0.0,0.000897,0.003169477,0.000179,0.001375434,0.0,0.0,0.002392
UTK_DonorH_face,9,0.117064519,0.51319193,0.01455916,0.348459094,0.0,0.000222,0.005542828,0.0,0.0,0.0,0.0,0.0009609999999999
UTK_DonorH_face,8,0.276888489,0.50557554,0.052877698,0.144514388,0.003147482,0.001618705,0.006834532,0.000809353,0.002248201,0.0,0.0,0.00548741
UTK_DonorH_face,7,0.278194913,0.478930432,0.051792829,0.18150475,0.00069,0.001379099,0.005976096,0.000153,0.0,0.000153,0.0,0.001225
UTK_DonorH_face,6,0.259380098,0.566932156,0.025045581,0.135111793,0.00096,0.002303042,0.006717206,0.00048,0.001247481,0.0,0.0,0.0018239999999999
UTK_DonorH_face,5,0.137973363,0.509728104,0.055361198,0.289265329,0.000123,0.000675,0.006260357,0.0,0.000123,0.0,0.0,0.000492
UTK_DonorH_face,4,0.462148478,0.394619655,0.032879888,0.090465443,0.002257061,0.003660099,0.007076191,0.000732,0.001220033,0.0,0.0,0.004941048
UTK_DonorH_face,3,0.201598909,0.466038671,0.080689142,0.243926624,0.000372,0.000124,0.004647992,0.0,0.000248,0.0,0.0,0.002355384
UTK_DonorH_face,2,0.249858116,0.52284336,0.032775255,0.177213394,0.002837684,0.0026958,0.007519864,0.0,0.001276958,0.0,0.0,0.002980148
UTK_DonorH_face,1,0.393239555,0.457169851,0.025614109,0.097102666,0.002519421,0.003569179,0.008188117,0.0,0.002834348,0.0,0.0,0.009763431
UTK_DonorI_face,21,0.264705882,0.5,0.088235294,0.147058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTK_DonorI_face,20,0.383864572,0.24416654,0.118728077,0.027527833,0.111102638,0.022723807,0.003736465,0.013649535,0.006329114,0.041329876,0.000153,0.026691535
UTK_DonorI_face,19,0.322306319,0.249000765,0.187515945,0.031890467,0.10043371,0.034016498,0.004847351,0.005187516,0.004507186,0.036567735,0.0,0.0237241979999999
UTK_DonorI_face,18,0.821284817,0.162373209,0.010143294,0.002093061,0.000403,0.00136854,0.001449042,0.0,0.000161,0.0,0.0,0.000725
UTK_DonorI_face,17,0.683989671,0.258123521,0.012050785,0.021411663,0.003443082,0.008500108,0.004196256,0.000323,0.001506348,0.0,0.00043,0.0060258889999999
UTK_DonorI_face,16,0.63554744,0.300692384,0.027619265,0.018793274,0.003499962,0.003499962,0.001293464,0.003119531,0.002054325,0.0,0.0,0.003879584
UTK_DonorI_face,15,0.551011733,0.394320694,0.011732699,0.028226492,0.003315763,0.002210508,0.004165958,0.001105254,0.001530352,0.0,0.0,0.00238
UTK_DonorI_face,14,0.575736628,0.132377085,0.274086235,0.009418474,0.001468936,0.002073792,0.001555344,0.000691,0.000346,0.0,0.0,0.002247
UTK_DonorI_face,13,0.515182666,0.253677052,0.073066582,0.085086193,0.015578048,0.013047604,0.003795667,0.003637514,0.006088882,0.0,0.0,0.030837277
UTK_DonorI_face,12,0.210880615,0.55103723,0.095480148,0.121307872,0.000756,0.002472867,0.007555983,0.001167743,0.000481,0.000206,0.0,0.008653312
UTK_DonorI_face,11,0.199225778,0.548715991,0.079166894,0.130363666,0.005942969,0.006815332,0.006760809,0.003762063,0.00348945,0.000164,0.0,0.0155944149999999
UTK_DonorI_face,10,0.209212294,0.514576914,0.056964526,0.145690132,0.019119855,0.009164889,0.013431303,0.009006874,0.007189697,0.000395,0.000158,0.015090218
UTK_DonorI_face,9,0.291854954,0.487380139,0.05257357,0.140196186,0.002590103,0.002865645,0.008927587,0.002259451,0.001487931,0.000165,0.0,0.009697159
UTK_DonorI_face,8,0.223023921,0.596528861,0.033151326,0.128380135,0.002015081,0.001300052,0.009165367,0.001170047,0.00052,0.000325,0.0,0.004420153
UTK_DonorI_face,7,0.220674087,0.613761968,0.034015724,0.119016113,0.001245427,0.000156,0.007394723,0.000856,0.0,0.0,0.0,0.002879819
UTK_DonorI_face,6,0.199525591,0.600948819,0.025545114,0.149986315,0.004470395,0.001003558,0.011039139,0.001277256,0.001368488,0.0,0.0,0.004834511
UTK_DonorI_face,5,0.077586775,0.702627939,0.006059409,0.172232102,0.020285846,0.002766252,0.009484292,0.000593,0.002239347,0.0,0.0,0.00612662
UTK_DonorI_face,4,0.122352229,0.614585435,0.013011902,0.20254186,0.011297156,0.005850313,0.010187613,0.000504,0.00514424,0.0,0.000303,0.014222228
UTK_DonorI_face,3,0.384123157,0.441992024,0.014467217,0.126588148,0.008068256,0.005378837,0.009459334,0.00129834,0.003524066,0.0,0.0,0.005099771
UTK_DonorI_face,2,0.367084359,0.429066905,0.01208324,0.160997986,0.013090177,0.002461401,0.008391139,0.000559,0.002797046,0.0,0.0,0.003470819
UTK_DonorI_face,1,0.315356959,0.459167951,0.019260401,0.179849341,0.001112823,0.003338469,0.011128231,0.001027221,0.001112823,0.0,0.0,0.008645523
UTK_DonorJ_face,21,0.012081014,0.694184532,0.005566742,0.243870662,0.028070591,0.010422835,0.0,0.0,0.0,0.0,0.001658178,0.0041459999999999
UTK_DonorJ_face,20,0.266881029,0.540485238,0.035515931,0.036100555,0.058900906,0.029085063,0.0,0.000292,0.004384683,0.008477053,0.000292,0.019584703
UTK_DonorJ_face,19,0.657843456,0.216953556,0.024358558,0.023059435,0.024196168,0.02939266,0.00065,0.000812,0.001948685,0.002760637,0.001299123,0.016728155
UTK_DonorJ_face,18,0.493297587,0.442359249,0.018766756,0.026809651,0.0,0.0,0.0,0.008042895,0.00536193,0.0,0.0,0.00536193
UTK_DonorJ_face,17,0.576646606,0.378301571,0.013373454,0.009862922,0.006018054,0.00961217,0.0,0.0,0.001420929,0.0,0.0,0.004764195
UTK_DonorJ_face,16,0.921142271,0.078297793,0.000327,0.0,9.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00014
UTK_DonorJ_face,15,0.882045929,0.106620936,0.005368327,0.001192962,0.0,0.003877125,0.0,0.0,0.000298,0.0,0.0,0.000596
UTK_DonorJ_face,14,0.834533525,0.135301648,0.019283085,0.005920947,0.00088,0.001280205,0.00096,0.0,0.00032,0.0,0.0,0.00152
UTK_DonorJ_face,13,0.6522061,0.265669727,0.018260784,0.061642483,0.0,0.000296,0.001826078,0.0,0.0,0.0,0.0,9.87e-05
UTK_DonorJ_face,12,0.554866302,0.374816984,0.02234723,0.045310935,0.000231,0.000308,0.001425599,0.0,0.0,0.0,0.0,0.000694
UTK_DonorJ_face,11,0.449203187,0.355577689,0.021912351,0.167330677,0.001992032,0.001992032,0.001992032,0.0,0.0,0.0,0.0,0.0
UTK_DonorJ_face,10,0.217126623,0.750586219,0.011769481,0.020066739,9.02e-05,9.02e-05,0.00018,0.0,0.0,0.0,0.0,9.02e-05
UTK_DonorJ_face,9,0.665703196,0.06548848,0.201007515,0.066396895,0.000743,0.0,0.0,0.0,0.000165,0.0,0.0,0.000495
UTK_DonorJ_face,8,0.805888038,0.124897777,0.040814809,0.024533492,0.001115159,0.00052,0.001561222,0.0,0.0,0.0,0.0,0.000669
UTK_DonorJ_face,7,0.674983322,0.209439626,0.056771181,0.044229486,0.005803869,0.003569046,0.002535023,6.67e-05,0.0,0.0001,0.0,0.002502101
UTK_DonorJ_face,6,0.660561873,0.178080606,0.099933455,0.050921506,0.004716026,0.001996354,0.001649162,5.79e-05,0.000145,0.000145,0.0,0.0017945
UTK_DonorJ_face,5,0.633444423,0.174750049,0.098490492,0.080337189,0.00646932,0.00156832,0.002626936,0.0,0.000235,0.000118,0.0,0.0019606
UTK_DonorJ_face,4,0.651863688,0.190280724,0.088156699,0.055400975,0.008044299,0.002341662,0.001349899,5.51e-05,0.000275,8.26e-05,0.0,0.0021489
UTK_DonorJ_face,3,0.674212885,0.16720014,0.075016004,0.063405692,0.013501717,0.002618867,0.001920503,0.0,0.000378,0.000291,0.0,0.0014562
UTK_DonorJ_face,2,0.576759227,0.186572945,0.113976995,0.06349483,0.02958832,0.004085822,0.003001433,0.000252,0.00137485,0.000232,0.0,0.020661389
UTK_DonorJ_face,1,0.098092255,0.395785877,0.199886105,0.148585801,0.151361997,0.002966021,0.002301632,0.0,0.000332,4.75e-05,0.0,0.0006401
UTK_DonorK_face,21,0.336456072,0.658402833,0.001713698,0.000685,0.0008,0.000228,0.0,0.000114,0.000228,0.000685,0.0,0.000684
UTK_DonorK_face,20,0.336456072,0.658402833,0.001713698,0.000685,0.0008,0.000228,0.0,0.000114,0.000228,0.000685,0.0,0.000684
UTK_DonorK_face,19,0.446524064,0.539863879,0.004861449,0.002066116,0.002187652,0.002673797,0.000365,0.000243,0.0,0.000243,0.0,0.000972
UTK_DonorK_face,18,0.657707685,0.316525988,0.023878276,0.0,0.000555,0.000888,0.0,0.0,0.0,0.0,0.000222,0.000222
UTK_DonorK_face,17,0.917138932,0.076678688,0.00309119,0.0,0.0,0.001287996,0.001803194,0.0,0.0,0.0,0.0,0.0
UTK_DonorK_face,16,0.933463478,0.055636896,0.006019196,0.002684236,0.0,0.000244,0.001789491,0.0,0.0,0.0,0.0,0.000163
UTK_DonorK_face,15,0.72767943,0.245430056,0.007023283,0.017894939,9.62e-05,9.62e-05,0.001683664,0.0,0.0,0.0,0.0,9.62e-05
UTK_DonorK_face,14,0.685070988,0.227520436,0.012476696,0.072135379,0.0,0.0,0.002151154,0.0,0.0,0.0,0.0,0.000645
UTK_DonorK_face,13,0.519191724,0.320990042,0.009861742,0.144348835,0.000387,0.0,0.004447452,0.0,0.0,0.0,0.0,0.000773
UTK_DonorK_face,12,0.528631487,0.34966657,0.025587127,0.091910699,0.000362,0.000362,0.002391998,0.000507,0.0,0.0,0.0,0.00058
UTK_DonorK_face,11,0.422732818,0.401382676,0.021146808,0.14816321,0.000136,0.000136,0.005083367,0.000407,0.0,0.0,0.0,0.000814
UTK_DonorK_face,10,0.181946194,0.803453643,0.0017787,0.012006225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000815
UTK_DonorK_face,9,0.508096977,0.443133951,0.013104933,0.032855939,0.000655,0.000187,0.00112328,0.0,0.0,0.0,0.0,0.000842
UTK_DonorK_face,8,0.360763169,0.576026545,0.021899627,0.037826628,0.00120282,0.000498,0.000747,8.3e-05,8.3e-05,0.0,0.0,0.000871
UTK_DonorK_face,7,0.252355426,0.67392246,0.014619883,0.056232402,0.000839,0.000298,0.001001733,5.41e-05,5.41e-05,0.000108,0.0,0.0005145
UTK_DonorK_face,6,0.39345762,0.49900634,0.038736948,0.065013722,0.001040977,0.000442,0.000915,0.000189,0.0,0.000126,0.0,0.0010722
UTK_DonorK_face,5,0.169270902,0.716950805,0.025084978,0.083844958,0.001317488,0.000422,0.00110669,0.000211,0.000158,0.000211,0.0,0.0014218
UTK_DonorK_face,4,0.325244557,0.569400807,0.030995833,0.070526105,0.00098,0.000602,0.000936,8.91e-05,0.000111,0.000111,4.46e-05,0.0009580999999999
UTK_DonorK_face,3,0.216962306,0.68386918,0.022949002,0.070676275,0.000942,0.001025499,0.00174612,0.000277,0.000222,5.54e-05,0.0,0.0012748
UTK_DonorK_face,2,0.25606883,0.665241444,0.025200258,0.048061988,0.001553202,0.000524,0.001605557,0.0,8.73e-05,0.0,0.0,0.0016576
UTK_DonorK_face,1,0.080906874,0.884127221,0.00330994,0.025608481,0.003932109,0.000274,0.001368772,4.98e-05,0.0,4.98e-05,0.0,0.0003734
UTK_DonorL_face,21,0.778448615,0.029400184,0.014175089,0.002625016,0.104475653,0.027431421,0.0,0.0,0.007612548,0.001312508,0.0,0.03452094
UTK_DonorL_face,20,0.927838967,0.009748069,0.006203317,0.000633,0.040511457,0.009494873,0.0,0.0,0.001012786,0.0,0.000253,0.004302769
UTK_DonorL_face,19,0.878121547,0.051270718,0.035027624,0.015911602,0.007734807,0.00839779,0.001325967,0.00011,0.000221,0.0,0.0,0.001878
UTK_DonorL_face,18,0.584176937,0.357834507,0.021897007,0.00506162,0.027508803,0.001980634,0.00077,0.0,0.0,0.0,0.0,0.00077
UTK_DonorL_face,17,0.567238913,0.426016759,0.000715,0.000409,0.000613,0.000204,0.004802779,0.0,0.0,0.0,0.0,0.0
UTK_DonorL_face,16,0.352495934,0.633429251,0.005129488,0.00344051,0.000626,0.000125,0.00475416,0.0,0.0,0.0,0.0,0.0
UTK_DonorL_face,15,0.194181723,0.801774183,0.003326593,0.0,0.0,0.0,0.000718,0.0,0.0,0.0,0.0,0.0
UTK_DonorL_face,14,0.786324786,0.156034188,0.034324786,0.016820513,0.000684,0.00041,0.005059829,0.0,0.000205,0.0,0.0,0.000137
UTK_DonorL_face,13,0.725006111,0.214128575,0.026521633,0.028843803,0.000489,0.000611,0.003422146,0.0,0.0,0.0,0.0,0.000978
UTK_DonorL_face,12,0.627201566,0.242770167,0.095020657,0.026310067,0.001848228,0.000652,0.004674929,0.0,0.000217,0.0,0.0,0.001304
UTK_DonorL_face,11,0.546124917,0.26981786,0.012978394,0.159796475,0.001032372,0.002654671,0.003908266,0.0,0.000221,0.0,0.0,0.003464412
UTK_DonorL_face,10,0.429496015,0.560556122,0.002157368,0.006891592,0.00036,0.00024,0.00018,0.0,0.0,0.0,0.0,0.00012
UTK_DonorL_face,9,0.16878384,0.810860058,0.003123698,0.015097876,0.000208,0.000208,0.00026,0.0,0.000312,0.0,0.0,0.001145
UTK_DonorL_face,8,0.248529867,0.671721861,0.009388218,0.065717528,0.000722,0.000929,0.000516,0.0,0.000413,0.0,0.0,0.002064
UTK_DonorL_face,7,0.195477949,0.709066488,0.008484441,0.082807253,0.000761,0.000963,0.001186479,0.0,4.48e-05,0.000246,0.0,0.0009635
UTK_DonorL_face,6,0.227838308,0.618561021,0.011282316,0.130165689,0.001901876,0.004867513,0.001224937,0.0,6.45e-05,0.000484,0.0,0.0036109
UTK_DonorL_face,5,0.352469695,0.502492353,0.018636003,0.115016427,0.001982554,0.002464031,0.002152487,0.000113,0.00085,5.66e-05,0.0,0.003764443
UTK_DonorL_face,4,0.124018005,0.789778759,0.014459213,0.067773578,0.000934,0.000892,0.000913,0.0,0.000212,4.25e-05,0.0,0.0009763999999999
UTK_DonorL_face,3,0.115103279,0.805427678,0.016562202,0.056222905,0.001865597,0.002429302,0.000899,2.68e-05,0.000188,5.37e-05,6.71e-05,0.0011533
UTK_DonorL_face,2,0.255120599,0.644166841,0.027429117,0.052055693,0.006767836,0.008944277,0.001282013,0.0,0.000537,0.000239,0.0,0.0034597129999999
UTK_DonorL_face,1,0.339218769,0.452140525,0.019802878,0.144727295,0.034798646,0.004141976,0.001934938,0.0,0.000605,6.05e-05,0.0,0.0025701
