ID,day,Gammaproteobacteria,Bacilli,Bacteroidia,Clostridia,Actinobacteria,Alphaproteobacteria,Deinococci
SHSU_2016_11,9,0.610490308,0.249828962,0.007297605,0.06009122,0.024401368,0.01391106,0
SHSU_2016_11,8,0.393921467,0.238334689,0.062190342,0.200547216,0.022702063,0.031058197,0
SHSU_2016_11,7,0.660952184,0.18857792,0.012083032,0.042755344,0.068470515,0.005886605,0
SHSU_2016_11,6,0.378157504,0.271619614,0.035215453,0.086032689,0.08781575,0.08320951,0
SHSU_2016_11,5,0.631844987,0.117944398,0.047659165,0.053676736,0.042604405,0.065110122,0
SHSU_2016_11,4,0.785056157,0.121931535,0.042639048,0.020445222,0.004573273,0.009886341,0
SHSU_2016_11,3,0.633523977,0.236911571,0.02183238,0.034260889,0.043609767,0.018202816,0
SHSU_2016_11,2,0.727536232,0.10057971,0.010338164,0.014009662,0.033043478,0.086086957,0
SHSU_2016_11,1,0.615542893,0.157011713,0.01764799,0.042339348,0.042260209,0.081433998,0
SHSU_2016_24,21,0.378016086,0.08847185,0.034852547,0.016085791,0.08847185,0.211796247,0
SHSU_2016_24,20,0.594985535,0.174541948,0.087753134,0.021215043,0.026036644,0.020250723,0
SHSU_2016_24,19,0.257265877,0.051847865,0.028345892,0.130247578,0.077143882,0.162899175,0
SHSU_2016_24,18,0.773912482,0.016974313,0.077965664,0.004776042,0.01452175,0.042855299,0
SHSU_2016_24,17,0.929902558,0.011449452,0.026187576,0.000914,0.005359318,0.009866017,0
SHSU_2016_24,16,0.534009717,0.006716205,0.451271792,0,0.001000286,0.001714776,0
SHSU_2016_24,15,0.355619116,0.004886188,0.614348707,0.001549279,0.000715,0.004528662,0
SHSU_2016_24,14,0.496013756,0.012115054,0.378458652,0.002501172,0.001250586,0.003986244,0
SHSU_2016_24,13,0.637097609,0.038194804,0.158989753,0.021115827,0.003726322,0.02173688,0
SHSU_2016_24,12,0.520692834,0.075348115,0.242928533,0.054922129,0.003299209,0.013051283,0
SHSU_2016_24,11,0.422992218,0.058434885,0.33078843,0.043165468,0.005726031,0.012773455,0
SHSU_2016_24,10,0.591125198,0.049015169,0.188815938,0.03294091,0.018111841,0.033733303,0
SHSU_2016_24,9,0.51438886,0.143888602,0.042392986,0.106962352,0.046003094,0.037338834,0
SHSU_2016_24,8,0.535051748,0.029681703,0.103104862,0.016598321,0.036125757,0.062097247,0
SHSU_2016_24,7,0.683068196,0.021950919,0.203354298,0.017141448,0.003082994,0.004439512,0
SHSU_2016_24,6,0.660417472,0.010823348,0.139060688,0.016235021,0.003962118,0.007537688,0
SHSU_2016_24,5,0.630758427,0.024859551,0.256320225,0.002668539,0.000421,0.000843,0
SHSU_2016_24,4,0.543756077,0.018822059,0.359286012,0.004445062,0.000208,0.000347,0
SHSU_2016_24,3,0.382858723,0.03323196,0.32806193,0.008791816,0.000774,0.001603539,0
SHSU_2016_24,2,0.31421142,0.208554447,0.321640841,0.116801104,0.000425,0.001061346,0
SHSU_2016_24,1,0.423927942,0.034364598,0.44595653,0.009692579,0.000392,0.001860192,0
SHSU_2016_64,21,0.047619048,0.214285714,0.380952381,0.166666667,0.047619048,0.095238095,0
SHSU_2016_64,20,0.612244898,0.081632653,0.132653061,0.030612245,0.051020408,0.071428571,0.020408163
SHSU_2016_64,19,0.623134328,0.059701493,0,0,0.02238806,0.235074627,0.01119403
SHSU_2016_64,18,0.678396308,0.145659071,0.062878569,0.003461206,0.040669166,0.045860975,0.00230747
SHSU_2016_64,17,0.774268034,0.191650503,0.017641082,0.009697977,0.003417382,0.000739,0
SHSU_2016_64,16,0.308778924,0.561487131,0.119507756,0.007452986,0.000173,0.000347,0
SHSU_2016_64,15,0.350254478,0.54683059,0.062859409,0.036684513,0.000529,0,0
SHSU_2016_64,14,0.134695714,0.80155517,0.009318167,0.050639419,0,0.000321,0
SHSU_2016_64,13,0.34959983,0.550038955,0.040512784,0.050286848,0.001770664,0.002478929,0
SHSU_2016_64,12,0.401833461,0.470796583,0.060907007,0.061323703,0.000486,0.000139,0
SHSU_2016_64,11,0.35870313,0.511351909,0.040419677,0.076453388,0.001719986,0.002407981,0.001633987
SHSU_2016_64,10,0.101438304,0.82156375,0.020222775,0.051476154,0.000324,0.001405861,0.000216
SHSU_2016_64,9,0.210147601,0.563776138,0.050369004,0.164145141,0.001168512,0.001476015,0
SHSU_2016_64,8,0.090492278,0.756756757,0.013513514,0.101351351,0.026303089,0.001930502,0
SHSU_2016_64,7,0.214767255,0.239379347,0.175601926,0.354735152,0.002247191,0.001819155,0
SHSU_2016_64,6,0.054071714,0.591766724,0.036020583,0.279343298,0.018377849,0.002532059,0
SHSU_2016_64,5,0.165076446,0.417979078,0.070123003,0.284055639,0.036670882,0.007472123,0
SHSU_2016_64,4,0.180457746,0.442011444,0.078235035,0.194542254,0.087808099,0.005611796,0
SHSU_2016_64,3,0.088941054,0.538862806,0.029603547,0.176317162,0.141236307,0.004042775,0.004042775
SHSU_2016_64,2,0.155996393,0.525698828,0.03336339,0.195070634,0.059813646,0.007414087,0.000601
SHSU_2016_64,1,0.032731081,0.303220738,0.006022519,0.088242996,0.56114166,0.006284368,0
SHSU_2016_65,21,0.057894737,0.144736842,0.026315789,0.015789474,0.244736842,0.202631579,0.007894737
SHSU_2016_65,20,0.415241449,0.017857143,0.018360161,0.001006036,0.155684105,0.173038229,0.002012072
SHSU_2016_65,19,0.752321981,0.084829721,0.024767802,0,0.024767802,0.059442724,0.017956656
SHSU_2016_65,18,0.941899209,0.013536027,0.01270304,0.001249479,0.001249479,0.025822574,0.000833
SHSU_2016_65,17,0.513636364,0.245454545,0.090909091,0.009090909,0.018181818,0.090909091,0
SHSU_2016_65,16,0.443748971,0.062098501,0.486904958,0.001564816,0.002306045,0.000329,0
SHSU_2016_65,15,0.61604382,0.151956887,0.224224755,0.00565421,0.000618,0.000353,0
SHSU_2016_65,14,0.680784169,0.092380248,0.188089514,0.026262253,0.001756982,0.002866654,0
SHSU_2016_65,13,0.502048686,0.261990841,0.115449506,0.075198843,0.009881899,0.009881899,0.008194746
SHSU_2016_65,12,0.61785607,0.136422781,0.203082774,0.027124412,0.003202883,0.002402162,0
SHSU_2016_65,11,0.55227704,0.20227704,0.150474383,0.045635674,0.008064516,0.013567362,0.001612903
SHSU_2016_65,10,0.162611276,0.73016815,0.015430267,0.073590504,0.003165183,0.002769535,0.000396
SHSU_2016_65,9,0.167979209,0.755945818,0.010395338,0.061269491,0.001575051,0.000709,0
SHSU_2016_65,8,0.072198379,0.494802098,0.087553648,0.32513114,0.007153076,0.001907487,0
SHSU_2016_65,7,0.154896422,0.197834275,0.152259887,0.448210923,0.021845574,0.005932203,0.000188
SHSU_2016_65,6,0.172130198,0.286111433,0.015985173,0.502490444,0.010656782,0.004633384,0
SHSU_2016_65,5,0.081039593,0.435316536,0.057749312,0.39254711,0.018102901,0.005240313,0
SHSU_2016_65,4,0.168832428,0.420287044,0.029383243,0.344647013,0.014352211,0.008436773,0
SHSU_2016_65,3,0.211389554,0.378783613,0.007180065,0.361748557,0.019991553,0.009925384,0
SHSU_2016_65,2,0.171463816,0.448396382,0.025836075,0.286184211,0.034402412,0.013157895,0
SHSU_2016_65,1,0.068777192,0.684161807,0.000555,0.225030084,0.012496529,0.001295936,0
SHSU_2016_67,21,0.010664133,0.139583993,0.004645761,0.401013621,0.384331116,0.002111709,0.001900538
SHSU_2016_67,20,0.194736842,0.394736842,0,0.063157895,0.068421053,0.189473684,0.026315789
SHSU_2016_67,19,0.47037037,0.385185185,0.080246914,0,0.02962963,0.002469136,0.00617284
SHSU_2016_67,18,0.697541303,0.123325094,0.090802654,0.002471705,0.084948615,0.00065,0
SHSU_2016_67,17,0.670247396,0.106770833,0.214029948,0.002766927,0.000732,0.000407,0
SHSU_2016_67,16,0.829862683,0.158291836,0.007092199,0.000754,0.003244304,0.000151,0
SHSU_2016_67,15,0.539188244,0.322953114,0.103568929,0.026125496,0.000583,0.000233,0
SHSU_2016_67,14,0.442357768,0.361161525,0.129803519,0.059654383,0.00071,0,0
SHSU_2016_67,13,0.277744666,0.582310168,0.0865419,0.045535821,0.001668852,0,0
SHSU_2016_67,12,0.267513544,0.402951616,0.234447973,0.083691388,0.005977956,0,0
SHSU_2016_67,11,0.608560115,0.151402814,0.184177269,0.045665178,0.004465414,0.000169,0
SHSU_2016_67,10,0.541908806,0.099128297,0.309901654,0.037326777,0.005699598,0,0
SHSU_2016_67,9,0.638388388,0.109421922,0.202452452,0.037912913,0.002002002,0.000626,0
SHSU_2016_67,8,0.676484617,0.097066539,0.191748152,0.028142142,0.001669449,0.000477,0
SHSU_2016_67,7,0.56255753,0.269418679,0.079232458,0.070381647,0.010337747,0.001345323,0
SHSU_2016_67,6,0.545896328,0.103941685,0.25161987,0.049136069,0.014038877,0.005669546,0.00161987
SHSU_2016_67,5,0.574317331,0.216463657,0.120213359,0.061619298,0.021574715,0.001034949,0.000717
SHSU_2016_67,4,0.558702412,0.09084797,0.206571981,0.129422641,0.004454156,0.000504,0
SHSU_2016_67,3,0.588320264,0.099257119,0.228504609,0.073325079,0.003851974,0,0
SHSU_2016_67,2,0.608920815,0.03591714,0.31523555,0.035833612,0.000668,0,0
SHSU_2016_67,1,0.567125776,0.110110489,0.215680339,0.095126381,0.004691993,0.000984,0.000151
SHSU_2016_7,21,0.279610195,0.335082459,0.055472264,0.062218891,0.063718141,0.12143928,0
SHSU_2016_7,20,0.517985612,0.18705036,0.09352518,0.057553957,0.057553957,0.050359712,0
SHSU_2016_7,19,0.609163677,0.161330389,0.028429478,0.0288435,0.024979299,0.064449351,0
SHSU_2016_7,18,0.84029024,0.129905594,0.026527268,0.000936,0.000624,0.00078,0
SHSU_2016_7,17,0.828824492,0.073842303,0.075286416,0.000866,0.003369597,0.005583903,0
SHSU_2016_7,16,0.447075838,0.120762903,0.429811082,0.001175088,0,0.000994,0
SHSU_2016_7,15,0.490066977,0.064025429,0.435009649,0.006016574,0.003065047,0,0
SHSU_2016_7,14,0.609255791,0.075288958,0.301521312,0.000548,0.012197908,0.000457,0
SHSU_2016_7,13,0.620244233,0.133297151,0.220027137,0.008738128,0.013839891,0.000326,0
SHSU_2016_7,12,0.597752877,0.163580899,0.19722734,0.022108792,0.012866592,0.000695,0
SHSU_2016_7,11,0.630335604,0.074870321,0.247734517,0.040809949,0.00025,0,0
SHSU_2016_7,10,0.54620796,0.128842633,0.281198805,0.021489833,0.016478751,0.001252771,0
SHSU_2016_7,9,0.766944465,0.134818202,0.047053618,0.0084077,0.035843351,0.001917546,0
SHSU_2016_7,8,0.622667588,0.138908086,0.067380788,0.048836674,0.073600553,0.026376411,0
SHSU_2016_7,7,0.673255738,0.163859809,0.034202484,0.040639834,0.057220886,0.012159438,0
SHSU_2016_7,6,0.681953226,0.199360098,0.010665042,0.025139026,0.055458216,0.008303497,0
SHSU_2016_7,5,0.316519824,0.34592511,0.089317181,0.178634361,0.034030837,0.009030837,0
SHSU_2016_7,4,0.439812915,0.307212604,0.040617051,0.114876508,0.030196111,0.042176089,0
SHSU_2016_7,3,0.507516672,0.258279643,0.036961682,0.07460156,0.030970951,0.049621341,0
SHSU_2016_7,2,0.403279097,0.328159092,0.046505829,0.107225235,0.039274359,0.052054111,0
SHSU_2016_7,1,0.152848476,0.657485531,0.04839272,0.106617391,0.006066523,0.013457918,0
SHSU_2016_72,21,0.423357664,0.116788321,0.124087591,0.03649635,0.01459854,0.080291971,0.051094891
SHSU_2016_72,20,1,0,0,0,0,0,0
SHSU_2016_72,19,0.323529412,0.147058824,0,0,0.058823529,0,0.058823529
SHSU_2016_72,18,0.45631068,0.194174757,0,0.087378641,0.203883495,0.019417476,0
SHSU_2016_72,17,0.7,0.059090909,0.231818182,0,0.009090909,0,0
SHSU_2016_72,16,0.696790348,0.102890963,0.190359663,0.002162531,0.003016162,0.002788527,0.000285
SHSU_2016_72,15,0.692307692,0.051282051,0.111111111,0.017094017,0.017094017,0.05982906,0
SHSU_2016_72,14,0.870524861,0.119607189,0.009772608,0,0,0,0
SHSU_2016_72,13,0.908541499,0.077126741,0.00863359,0.001093588,0.001208703,0.00046,0.00046
SHSU_2016_72,12,0.818212441,0.089602515,0.091735908,0,0,0.000449,0
SHSU_2016_72,11,0.906569804,0.058559697,0.034238787,0.000505,0,0,0
SHSU_2016_72,10,0.949079755,0.033128834,0.015162138,0.000701,0.000175,0.000964,0
SHSU_2016_72,9,0.909999249,0.031515288,0.05484186,0.001652768,0,0.000977,0
SHSU_2016_72,8,0.956062312,0.033044047,0.009186971,0.000726,0,0.000218,0
SHSU_2016_72,7,0.902195425,0.069682883,0.009711419,0.0168454,0.000184,0.000414,0
SHSU_2016_72,6,0.910244146,0.060100653,0.006529967,0.021419956,0.000249553,0.000499106,0
SHSU_2016_72,5,0.808842039,0.130585274,0.000826,0.055420076,0.000393,0.002674638,0.000157
SHSU_2016_72,4,0.85048068,0.106489185,0.00124792,0.037899797,0.000924,0.001987428,0
SHSU_2016_72,3,0.911972655,0.061806433,0.002200684,0.023271059,9.36E-05,0.000328,0
SHSU_2016_72,2,0.736842105,0.263157895,0,0,0,0,0
SHSU_2016_72,1,0.704882803,0.133090109,0.012294467,0.146883902,0.001049528,0.00119946,0
SHSU_2016_73,21,0.081447964,0.135746606,0.013574661,0.009049774,0.07239819,0.294117647,0
SHSU_2016_73,20,0.594936709,0.253164557,0.025316456,0.050632911,0.037974684,0.037974684,0
SHSU_2016_73,19,0.064516129,0.580645161,0,0,0.225806452,0,0
SHSU_2016_73,18,0.397959184,0.214285714,0.020408163,0,0.051020408,0.173469388,0.020408163
SHSU_2016_73,17,0.367647059,0.095588235,0.029411765,0.014705882,0.073529412,0.132352941,0
SHSU_2016_73,16,0.863467701,0.004891213,0.015432619,0.000506,0.020998482,0.037358745,0
SHSU_2016_73,15,0.430481283,0.021390374,0.181818182,0,0.029411765,0.104278075,0
SHSU_2016_73,14,0.470525276,0.171826116,0.330314507,0.000165,0.009632801,0.009715133,0.002387617
SHSU_2016_73,13,0.749101366,0.08411215,0.029475198,0,0.065420561,0.031631919,0.001437815
SHSU_2016_73,12,0.78891258,0.053304904,0.119402985,0,0.010660981,0.012793177,0
SHSU_2016_73,11,0.639109698,0.058823529,0.131955485,0.00317965,0.027027027,0.066772655,0.007949126
SHSU_2016_73,10,0.615742897,0.132329348,0.249857683,0.000362,0.000414,0.000207,0
SHSU_2016_73,9,0.876234503,0.070077747,0.052742173,0,0,0.000735,0
SHSU_2016_73,8,0.828234031,0.047342995,0.120236178,0.001073537,0.000322,0.000644,0
SHSU_2016_73,7,0.5,0.333333333,0.126984127,0,0,0,0.03968254
SHSU_2016_73,6,0.903859067,0.057826757,0.014101197,0.022080025,0.000158,0.000869,0
SHSU_2016_73,5,0.828297248,0.143231025,0.010310096,0.015861686,0,0.000634,0
SHSU_2016_73,4,0.649794577,0.307395234,0.019433032,0.020336894,0.000164,0.000575,0
SHSU_2016_73,3,0.893635887,0.025351659,0.065172706,0.013985732,0.000363,0.000403,0
SHSU_2016_73,2,0.826263057,0.093626093,0.064421232,0.014794287,0.000256,0,0
SHSU_2016_73,1,0.897065897,0.051306718,0.039722623,0.010261344,0.000241,0.0002,0
SHSU_2016_76,21,0.600260134,0.138160272,0.005058169,0.000145,0.235204856,0.008020811,0
SHSU_2016_76,20,0.254769921,0.235690236,0.03030303,0.096520763,0.185185185,0.112233446,0.002244669
SHSU_2016_76,19,0.272727273,0.175324675,0.318181818,0,0.038961039,0.097402597,0.064935065
SHSU_2016_76,18,0.704545455,0.181818182,0,0,0,0.090909091,0
SHSU_2016_76,17,0.390410959,0.479452055,0.082191781,0.020547945,0.01369863,0,0
SHSU_2016_76,16,0.954545455,0.045454545,0,0,0,0,0
SHSU_2016_76,15,0.456140351,0.169590643,0.093567251,0,0.046783626,0.152046784,0
SHSU_2016_76,14,0.521008403,0.168067227,0.054621849,0.008403361,0.046218487,0.134453782,0
SHSU_2016_76,13,0.5951417,0.129554656,0.155870445,0.030364372,0.020242915,0.034412955,0.004048583
SHSU_2016_76,12,0.642335766,0.153284672,0.102189781,0.03649635,0.01459854,0.01459854,0
SHSU_2016_76,11,0.7645171,0.053053856,0.098285027,0.015143917,0.022866312,0.031691907,0.000201
SHSU_2016_76,10,0.401960784,0.176470588,0.039215686,0.029411765,0.068627451,0.176470588,0
SHSU_2016_76,9,0.321357285,0.051896208,0.065868263,0.017964072,0.179640719,0.195608782,0
SHSU_2016_76,8,0.666666667,0.098039216,0.156862745,0,0,0.039215686,0.039215686
SHSU_2016_76,7,0.800291545,0.016034985,0.072886297,0.011661808,0.010204082,0.065597668,0
SHSU_2016_76,6,0.227020507,0.490792119,0.155609168,0.103739445,0.005227181,0.006111781,0.001367109
SHSU_2016_76,5,0.839599531,0.056981574,0.035360528,0.007988071,0.020236447,0.021514538,0.000639
SHSU_2016_76,4,0.731669267,0.035101404,0.070982839,0.005460218,0.038221529,0.060842434,0.002340094
SHSU_2016_76,3,0.744927536,0.107246377,0.015942029,0,0.017391304,0.056521739,0.011594203
SHSU_2016_76,2,0.902022245,0.034681496,0.042467139,0.003842265,0.003134479,0.008190091,0.00091
SHSU_2016_76,1,0.897413957,0.057425366,0.015972618,0.024814604,0.000666,0.001331052,0.00019
SHSU_2017_43,21,0.759398496,0.169172932,0.018796992,0,0.026315789,0,0.026315789
SHSU_2017_43,20,0.737984496,0.221705426,0.007906977,0.00124031,0.004186047,0.005426357,0.013488372
SHSU_2017_43,19,0.757575758,0.147727273,0.041666667,0,0,0.015151515,0.037878788
SHSU_2017_43,18,0.830922318,0.04406723,0.085793127,0.001421524,0.011873903,0.015636759,0.000334
SHSU_2017_43,17,0.453880806,0.240750314,0.221549369,0,0.006129533,0.036038697,0
SHSU_2017_43,16,0.347292297,0.173730239,0.046922301,0.097208207,0.025731584,0.144971409,0.004372688
SHSU_2017_43,15,0.263906278,0.045161867,0.629046682,0.002682883,0.008674656,0.022446789,0.00313003
SHSU_2017_43,14,0.361538462,0.192307692,0.069230769,0,0.092307692,0.076923077,0.107692308
SHSU_2017_43,13,0.338888889,0.066666667,0.3,0.061111111,0.033333333,0.055555556,0.144444444
SHSU_2017_43,12,0.30806846,0.163814181,0.185819071,0.012224939,0.012224939,0.119804401,0.014669927
SHSU_2017_43,11,0.365284974,0.10492228,0.373056995,0,0.046632124,0.060880829,0.009067358
SHSU_2017_43,10,0.498536753,0.116973662,0.347305905,0.022637287,0.002926493,0.004820107,0.001721467
SHSU_2017_43,9,0.72751726,0.109387609,0.149825159,0.009055859,0.001524254,0.000359,0
SHSU_2017_43,8,0.619472362,0.143655779,0.217713568,0.008731156,0.001256281,0.000754,0
SHSU_2017_43,7,0.767128792,0.108800482,0.118746233,0.002109705,0,0.002009243,0
SHSU_2017_43,6,0.431034483,0.277047984,0.259441708,0.017971173,0.003101624,0.005564678,0.001550812
SHSU_2017_43,5,0.836322232,0.094733846,0.056134358,0.008938229,0.000342,0.001195559,0
SHSU_2017_43,4,0.440318806,0.510911506,0.044974382,0.001897653,0.000443,0.000316,0
SHSU_2017_43,3,0.382071449,0.563820714,0.048801289,0.002368995,0.001705676,0.000853,0
SHSU_2017_43,2,0.501353121,0.038411174,0.457878656,0.001222174,0.000611,0.000524,0
SHSU_2017_43,1,0.599100732,0.091812314,0.301762274,0.003045906,0.002393212,0.00058,0
SHSU_2017_45,21,0.919610631,0.046483649,0.008859237,0.001968719,0.010827956,0.005796784,0.005249918
SHSU_2017_45,20,0.100802737,0.160021055,0.004737465,0.115409922,0.363995263,0.062771417,0.00315831
SHSU_2017_45,19,0.171861086,0.331255565,0.024042743,0.081032947,0.284060552,0.050756901,0
SHSU_2017_45,18,0.124700513,0.306217912,0.081574444,0.088876212,0.289788933,0.040730177,0.004677695
SHSU_2017_45,17,0.155393053,0.12797075,0.016453382,0.122486289,0.345521024,0.111517367,0.005484461
SHSU_2017_45,16,0.675,0.19,0.04,0,0.05,0.01,0
SHSU_2017_45,15,0.133047619,0.331428571,0.00447619,0.063047619,0.41047619,0.01247619,0.00019
SHSU_2017_45,14,0.708068496,0.037538323,0.071487325,0.02093771,0.11201675,0.032976894,0.000748
SHSU_2017_45,13,0.899094272,0.046562061,0.03533614,0.006250797,0.006250797,0.001148106,0.004209721
SHSU_2017_45,12,0.850067084,0.043157424,0.097719141,0.003354204,0.002347943,0.00245975,0.000224
SHSU_2017_45,11,0.562900792,0.044700113,0.382968691,0,0.001980385,0.004055074,0.001980385
SHSU_2017_45,10,0.814153994,0.092444019,0.083582804,0.001317208,0.004191115,0.000958,0.001436954
SHSU_2017_45,9,0.820458593,0.101068566,0.048864648,0,0.006901158,0.017252894,0.003227961
SHSU_2017_45,8,0.830374753,0.061012492,0.059697567,0.00486522,0.006837607,0.028402367,0.006574622
SHSU_2017_45,7,0.923333797,0.032002226,0.028245443,0,0.002782802,0.01210519,0
SHSU_2017_45,6,0.670845228,0.176368375,0.026312523,0.002978776,0.002234082,0.097182574,0.002109966
SHSU_2017_45,5,0.774935039,0.068858685,0.151908855,0.0007,0.0002,0.0002,0
SHSU_2017_45,4,0.716184519,0.203935366,0.065155069,0.004430545,0.004300235,0.001433412,0.000652
SHSU_2017_45,3,0.956238421,0.039609021,0.003769246,0,0.000128,0.000128,0
SHSU_2017_45,2,0.848656185,0.129579428,0.01951824,0,0.00062,0,0
SHSU_2017_45,1,0.838989442,0.144230769,0.013763198,0.000189,0.000754,0,0
SHSU_2017_46,21,0.869536114,0.101010777,0.003681639,0.009906955,0.011111855,0.001004083,0.002142044
SHSU_2017_46,20,0.786256755,0.003505185,0.185409668,0.001022346,0.007156419,0.007229444,0
SHSU_2017_46,19,0.818030462,0.040451378,0.11006968,0.00234322,0.005919714,0.009496208,0.000863
SHSU_2017_46,18,0.755848285,0.119236884,0.039064274,0.078431373,0.000227,0.000681,0.000227
SHSU_2017_46,17,0.774725275,0.098901099,0,0.032967033,0,0.032967033,0.038461538
SHSU_2017_46,16,0.804597701,0.132183908,0.028735632,0,0,0,0.034482759
SHSU_2017_46,15,0.733448474,0.102475533,0.124352332,0,0.002878526,0.033390904,0.002302821
SHSU_2017_46,14,0.907011675,0.008738991,0.045674882,0.00041,0.00689561,0.010923739,0.000273
SHSU_2017_46,13,0.875739645,0.013340506,0.093813878,0,0.002689618,0.008821947,0.000538
SHSU_2017_46,12,0.998122377,0.000663,0.000331,0.00011,0.000276,0.00011,0
SHSU_2017_46,11,0.9,0,0.025,0,0.05,0.025,0
SHSU_2017_46,10,0.724005027,0.100963553,0.173439464,0,0.000503,0.000168,0
SHSU_2017_46,9,0.771833202,0.020928403,0.206058222,0,0.001022817,0.000157,0
SHSU_2017_46,8,0.97893959,0.015518197,0.005295893,0,0,0,0
SHSU_2017_46,7,0.811580882,0.065142463,0.120519301,0,0.00023,0,0.001148897
SHSU_2017_46,6,0.722699984,0.058575369,0.214181405,0,0.003082914,0.000162,0.000162
SHSU_2017_46,5,0.590687978,0.063933287,0.337387074,0,0,0.002432245,0.001563586
SHSU_2017_46,4,0.736551489,0.161780611,0.094666135,0.000171,0.002903171,0,0
SHSU_2017_46,3,0.939134355,0.031672678,0.02412083,0,0.000564,0.001014427,0.002817854
SHSU_2017_46,2,0.98627532,0.007689128,0.002645721,0.003224473,0,0,0
SHSU_2017_46,1,0.700774069,0.219013062,0.079922593,0,0,0,0
UTK_DonorA,21,0.243624881,0.385664919,0.074535272,0.006077216,0.166944709,0.09586511,0.001668255
UTK_DonorA,20,0.108479847,0.417055376,0.118406889,0.003588088,0.174739864,0.108360244,0.000478
UTK_DonorA,19,0.130947849,0.573372668,0.028835173,0.027502855,0.132565664,0.081461743,0.00019
UTK_DonorA,18,0.121326208,0.340539228,0.063517124,0.010808841,0.178649502,0.2020889,0
